"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"EVF","Eaton Vance Senior Income Trust","6.1","$230.99M","1998","n/a","n/a","https://old.nasdaq.com/symbol/evf",
"EVG","Eaton Vance Short Diversified Income Fund","12.38","$221.36M","2005","n/a","n/a","https://old.nasdaq.com/symbol/evg",
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","21.59","$1.59B","2003","n/a","n/a","https://old.nasdaq.com/symbol/evt",
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","23.23","$364.27M","2004","n/a","n/a","https://old.nasdaq.com/symbol/eto",
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","16.5","$1.26B","2004","n/a","n/a","https://old.nasdaq.com/symbol/etg",
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","14.38","$386.58M","2005","n/a","n/a","https://old.nasdaq.com/symbol/etb",
"EXD","Eaton Vance Tax-Managed Buy-Write Strategy Fund","9.61","$93.52M","2010","n/a","n/a","https://old.nasdaq.com/symbol/exd",
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","11.89","$1.8B","2006","n/a","n/a","https://old.nasdaq.com/symbol/ety",
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","8.13","$2.46B","2007","n/a","n/a","https://old.nasdaq.com/symbol/exg",
"ECL","Ecolab Inc.","208.43","$59.5B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ecl",
"EC","Ecopetrol S.A.","10.99","$22.59B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ec",
"EPC","Edgewell Personal Care","35.37","$1.92B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/epc",
"EIX","Edison International","64.06","$24.25B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/eix",
"EW","Edwards Lifesciences Corporation","81.78","$50.97B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ew",
"EP^C","El Paso Corporation","49.35","n/a","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ep^c",
"ELAN","Elanco Animal Health Incorporated","30.15","$14.23B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/elan",
"ELAT","Elanco Animal Health Incorporated","47.1","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/elat",
"ESTC","Elastic N.V.","102.28","$8.88B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/estc",
"EGO","Eldorado Gold Corporation","13.56","$2.37B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/ego",
"ESI","Element Solutions Inc.","12.75","$3.15B","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/esi",
"ELVT","Elevate Credit, Inc.","2.73","$111.35M","2017","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/elvt",
"LLY","Eli Lilly and Company","142.38","$136.2B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/lly",
"EFC","Ellington Financial Inc.","13.86","$606.81M","2010","Finance","Real Estate","https://old.nasdaq.com/symbol/efc",
"EFC^A","Ellington Financial Inc.","20.99","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/efc^a",
"EARN","Ellington Residential Mortgage REIT","11.58","$142.84M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/earn",
"AKO.A","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ako.a",
"AKO.B","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ako.b",
"ERJ","Embraer S.A.","5.46","$1B","2000","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/erj",
"EME","EMCOR Group, Inc.","81.15","$4.46B","n/a","Capital Goods","Engineering & Construction","https://old.nasdaq.com/symbol/eme",
"EEX","Emerald Holding, Inc.","3.12","$222.89M","2017","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/eex",
"EBS","Emergent Biosolutions, Inc.","86.75","$4.6B","2006","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ebs",
"EMR","Emerson Electric Company","75.81","$45.3B","n/a","Energy","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/emr",
"ESRT","Empire State Realty Trust, Inc.","7.72","$2.22B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/esrt",
"EIG","Employers Holdings Inc","34.52","$1.01B","2007","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/eig",
"EMPW.U","Empower Ltd.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/empw.u",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","3.53","$154.44M","2007","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/edn",
"ENBL","Enable Midstream Partners, LP","5.16","$2.25B","2014","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/enbl",
"ENB","Enbridge Inc","28.43","$57.58B","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/enb",
"ENBA","Enbridge Inc","25.96","n/a","2018","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/enba",
"EHC","Encompass Health Corporation","72.02","$7.16B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/ehc",
"DAVA","Endava plc","65.79","$3.62B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/dava",
"EXK","Endeavour Silver Corporation","3.7","$582.65M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/exk",
"ENIA","Enel Americas S.A.","7.47","$11.37B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/enia",
"ENIC","Enel Chile S.A.","3.56","$4.92B","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/enic",
"ENR","Energizer Holdings, Inc.","42.21","$2.89B","2015","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/enr",
"ENR^A","Energizer Holdings, Inc.","89.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/enr^a",
"ET","Energy Transfer L.P.","5.36","$14.46B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/et",
"ETP^C","Energy Transfer Operating, L.P.","19.93","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/etp^c",
"ETP^D","Energy Transfer Operating, L.P.","21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/etp^d",
"ETP^E","Energy Transfer Operating, L.P.","21.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/etp^e",
"EPAC","Enerpac Tool Group Corp.","20.23","$1.21B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/epac",
"ERF","Enerplus Corporation","2.08","$462.9M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/erf",
"ENS","Enersys","79.63","$3.38B","2004","Consumer Non-Durables","Telecommunications Equipment","https://old.nasdaq.com/symbol/ens",
"E","ENI S.p.A.","18.25","$32.34B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/e",
"ENLC","EnLink Midstream, LLC","3.05","$1.49B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/enlc",
"EBF","Ennis, Inc.","16.54","$431.59M","n/a","Consumer Services","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/ebf",
"ENVA","Enova International, Inc.","20.71","$738.65M","2014","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/enva",
"NPO","EnPro Industries","67.17","$1.38B","n/a","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/npo",
"ETM","Entercom Communications Corp.","1.96","$270.45M","1999","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/etm",
"EAI","Entergy Arkansas, LLC","26.0648","n/a","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/eai",
"ETR","Entergy Corporation","109.18","$21.86B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/etr",
"ELC","Entergy Louisiana, Inc.","26.25","n/a","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/elc",
"ELJ","Entergy Louisiana, Inc.","25.43","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","25.42","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/elu",
"EMP","Entergy Mississippi, LLC","26.63","n/a","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/emp",
"ENJ","Entergy New Orleans, LLC","25.9423","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/enj",
"ENO","Entergy New Orleans, LLC","25.705","n/a","2016","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/eno",
"ETI^","Entergy Texas Inc","27.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eti^",
"EPD","Enterprise Products Partners L.P.","18.51","$40.41B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/epd",
"EVC","Entravision Communications Corporation","2.36","$198.68M","2000","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/evc",
"ENV","Envestnet, Inc","76.7","$4.14B","2010","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/env",
"NVST","Envista Holdings Corporation","29.78","$4.75B","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nvst",
"EVA","Enviva Partners, LP","43.78","$1.74B","2015","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/eva",
"ENZ","Enzo Biochem, Inc.","1.99","$95.31M","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/enz",
"EOG","EOG Resources, Inc.","42.67","$24.89B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/eog",
"EPAM","EPAM Systems, Inc.","333.38","$18.67B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/epam",
"EPR","EPR Properties","30.36","$2.27B","1997","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/epr",
"EPR^C","EPR Properties","20.272","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/epr^c",
"EPR^E","EPR Properties","29.03","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/epr^e",
"EPR^G","EPR Properties","20.0087","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/epr^g",
"EQT","EQT Corporation","15.23","$4.2B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/eqt",
"EFX","Equifax, Inc.","165.09","$20.08B","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/efx",
"EQNR","Equinor ASA","14.55","$47.24B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/eqnr",
"EQH","Equitable Holdings, Inc.","24.61","$10.94B","2018","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/eqh",
"EQH^A","Equitable Holdings, Inc.","26.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eqh^a",
"ETRN","Equitrans Midstream Corporation","7.04","$3.04B","2018","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/etrn",
"EQC","Equity Commonwealth","27.2","$3.31B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/eqc",
"EQC^D","Equity Commonwealth","29.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eqc^d",
"EQD","Equity Distribution Acquisition Corp.","10.55","$545.96M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/eqd",
"EQD.U","Equity Distribution Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/eqd.u",
"EQD.WS","Equity Distribution Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eqd.ws",
"ELS","Equity Lifestyle Properties, Inc.","62.61","$11.41B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/els",
"EQR","Equity Residential","60.15","$22.39B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/eqr",
"EQS","Equus Total Return, Inc.","1.11","$15.01M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eqs",
"ESGC","Eros STX Global Corporation","2.22","$459.58M","2013","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/esgc",
"ESE","ESCO Technologies Inc.","96.36","$2.51B","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/ese",
"ESNT","Essent Group Ltd.","42.66","$4.8B","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/esnt",
"EPRT","Essential Properties Realty Trust, Inc.","19.57","$2.05B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/eprt",
"WTRG","Essential Utilities, Inc.","44.71","$10.97B","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/wtrg",
"WTRU","Essential Utilities, Inc.","58.08","n/a","2019","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/wtru",
"ESS","Essex Property Trust, Inc.","254.91","$16.62B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ess",
"EL","Estee Lauder Companies, Inc. (The)","255.11","$92.25B","1995","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/el",
"ETH","Ethan Allen Interiors Inc.","17.18","$430.41M","1993","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/eth",
"EURN","Euronav NV","8.03","$1.64B","2015","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/eurn",
"EEA","European Equity Fund, Inc. (The)","9.7806","$72.92M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eea",
"EB","Eventbrite, Inc.","14.04","$1.29B","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/eb",
"EVR","Evercore Inc.","86.78","$3.53B","2006","Finance","Investment Managers","https://old.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","232.31","$9.28B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/re",
"EVRG","Evergy, Inc.","57.11","$12.95B","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/evrg",
"EVRI","Everi Holdings Inc.","10.91","$937.48M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/evri",
"ES","Eversource Energy","93.29","$31.97B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/es",
"EVTC","Evertec, Inc.","36.09","$2.6B","2013","Technology","EDP Services","https://old.nasdaq.com/symbol/evtc",
"EVH","Evolent Health, Inc","13.21","$1.13B","2015","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/evh",
"AQUA","Evoqua Water Technologies Corp.","27.33","$3.2B","2017","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/aqua",
"XAN","Exantas Capital Corp.","2.76","$88.58M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/xan",
"XAN^C","Exantas Capital Corp.","18.63","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/xan^c",
"ENPC","Executive Network Partnering Corporation","24.25","$424.57M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/enpc",
"ENPC.U","Executive Network Partnering Corporation","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/enpc.u",
"ENPC.WS","Executive Network Partnering Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/enpc.ws",
"EXPR","Express, Inc.","0.7676","$49.77M","2010","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/expr",
"EXTN","Exterran Corporation","3.35","$110.98M","2015","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/extn",
"EXR","Extra Space Storage Inc","117.72","$15.21B","2004","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/exr",
"XOM","Exxon Mobil Corporation","36.08","$152.55B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/xom",
"FNB","F.N.B. Corporation","8.58","$2.77B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fnb",
"FNB^E","F.N.B. Corporation","28.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fnb^e",
"FN","Fabrinet","69.77","$2.58B","2010","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/fn",
"FDS","FactSet Research Systems Inc.","328.26","$12.47B","1996","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/fds",
"FICO","Fair Isaac Corporation","473.25","$13.72B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fico",
"SFUN","Fang Holdings Limited","10.2","$91.53M","2010","Technology","EDP Services","https://old.nasdaq.com/symbol/sfun",
"FTCH","Farfetch Limited","45.67","$15.52B","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ftch",
"FPI","Farmland Partners Inc.","7.71","$226.3M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fpi",
"FPI^B","Farmland Partners Inc.","25.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpi^b",
"FST","FAST Acquisition Corp.","9.71","$1.16B","2020","Finance","Business Services","https://old.nasdaq.com/symbol/fst",
"FST.U","FAST Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/fst.u",
"FST.WS","FAST Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fst.ws",
"FSLY","Fastly, Inc.","77.71","$8.82B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/fsly",
"FBK","FB Financial Corporation","31.73","$1.5B","2016","Finance","Major Banks","https://old.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","51.57","$1.26B","1996","Finance","Life Insurance","https://old.nasdaq.com/symbol/ffg",
"AGM","Federal Agricultural Mortgage Corporation","67.47","$724.36M","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/agm",
"AGM.A","Federal Agricultural Mortgage Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm.a",
"AGM^C","Federal Agricultural Mortgage Corporation","27.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^c",
"AGM^D","Federal Agricultural Mortgage Corporation","27.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^d",
